COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-076,║╓мPи╜,90.72,2.67,24522.61,42.19,16.32,25.87,158.57,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-077,╢m╢│и╜,91.7,2.34,18444,38.48,14.26,24.22,169.9,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-078,╝s╝wи╜,94.82,2.69,47822.03,41.3,18.81,22.49,119.55,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-079,дj┬╫и╜,94.96,2.63,50295.26,44.49,16.42,28.07,170.98,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-080,нл╝yи╜,94.12,2.69,37425.79,36.15,17.66,18.5,104.76,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-081,дп╖Rи╜,98.37,2.7,34918.11,43.49,15.42,28.07,182.06,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-082,йMени╜,87.64,2.5,65613.53,42.18,28.54,13.65,47.82,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-083,╝s║╓и╜,94.53,2.69,16025.68,36.16,17.74,18.42,103.81,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-084,╡╪┐│и╜,94.53,2.55,62731.48,36.14,13.78,22.35,162.19,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-085,╡╪╢Qи╜,90.29,2.63,46583.96,44.81,17.38,27.43,157.81,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-086,╡╪╝wи╜,91.25,2.44,56053.24,37.41,17.39,20.02,115.15,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-087,╡╪кFи╜,93.59,2.28,10450.2,36.14,14.98,21.16,141.32,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-088,лH╕qи╜,94.93,2.54,55760.36,40.54,16,24.54,153.35,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-089,пBмwи╜,102.14,2.67,5868.83,39.24,16.19,23.06,142.42,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-090,╡╪дди╜,100.77,2.76,6894.38,35.51,16.69,18.83,112.82,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-091,╣┤дди╜,100.09,2.79,57435.3,30.56,16.09,14.47,89.89,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-092,дддsи╜,96.07,2.31,18231.33,35.18,17.22,17.96,104.29,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-093,┤_┐│и╜,155.42,3.51,9320.11,79.47,17.17,62.3,362.89,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-094,дjжwи╜,102.34,2.66,42373.94,39.87,15.61,24.26,155.41,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-095,║╓жwи╜,90.89,2.21,16430.48,34.45,18.63,15.82,84.94,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-096,╗Eжwи╜,99.27,2.71,18979.34,38.17,16.43,21.73,132.25,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-097,└sжwи╜,95.27,2.67,13153.64,41.5,16.46,25.04,152.08,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-098,▒X▒[и╜,96.78,2.74,37841,33.55,18.67,14.88,79.67,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-099,╖╦мwи╜,94.6,2.79,44322.83,39.54,18.67,20.87,111.81,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-100,╖╦е_и╜,97.19,2.72,30143.87,40.08,18.72,21.36,114.08,109Y09M
65000,╖sе_ел,65000010,кO╛Ї░╧,65000010-101,н╗╢ои╜,95.53,2.53,22818.36,40.62,14.5,26.12,180.08,109Y09M
